"","N1","N2","O1","O2","P1","P2","Q1","Q2","R1","W1","W2","W3","W4"
"CAGL0D01804g",3,2,3,1,1,1,5,0,2,0,1,5,4
"CAGL0D04686g",94,67,47,45,83,97,43,23,36,19,20,239,256
"CAGL0D00924g",0,1,0,0,0,4,0,1,0,0,1,0,0
"CAGL0D02618g",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0D05720g",556,476,552,397,525,514,646,304,523,215,242,357,333
"CAGL0D00264g",0,0,0,0,1,0,0,0,0,0,0,0,0
"CAGL0D06556g",26,23,4,4,15,12,16,5,4,2,2,41,55
"CAGL0D04224r",0,0,0,0,0,0,2,0,0,0,0,0,0
"CAGL0D03740g",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0D00594g",0,0,4,1,2,0,0,0,0,1,0,1,1
"CAGL0D05632g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0D06666g",2,3,3,5,4,3,1,1,6,2,4,2,1
"CAGL0D06182g",0,1,0,2,5,1,1,0,1,0,0,0,0
"CAGL0D01364g",6,8,4,11,0,10,3,3,0,0,0,3,0
"CAGL0D02992g",0,0,0,0,1,0,0,0,0,0,0,0,0
"CAGL0D02134g",0,0,1,0,0,1,1,0,1,0,0,0,1
"CAGL0D05368g",11,2,5,0,1,3,1,0,1,1,0,4,2
"CAGL0D03058g",2,2,2,0,6,1,3,0,4,0,0,0,0
"CAGL0D04268g",3,1,1,0,2,0,1,0,3,0,1,3,3
"CAGL0D04048g",0,2,0,0,0,1,0,0,0,0,0,0,0
"CAGL0D01078g",2,1,0,1,3,0,0,0,1,0,0,0,0
"CAGL0D01166g",0,0,0,0,0,0,0,0,0,0,0,0,1
"CAGL0D01254g",17,9,13,9,10,7,6,14,5,3,8,22,16
"CAGL0D04488g",5,4,9,2,4,4,4,2,2,0,1,7,3
"CAGL0D06688g",1,1,2,0,4,1,0,0,1,0,0,0,0
"CAGL0D03696g",5,3,4,0,0,0,2,1,3,0,0,0,0
"CAGL0D04840g",4,5,3,1,3,12,3,5,2,6,6,19,20
"CAGL0D06204g",0,0,1,0,0,0,1,0,0,0,1,1,0
"CAGL0D04510g",1,1,5,3,20,14,4,1,5,13,12,16,24
"CAGL0D03124g",7,5,9,6,8,8,4,1,12,2,2,0,0
"CAGL0D02150g",0,0,0,0,2,0,0,0,0,1,0,1,0
"CAGL0D00704g",1,1,0,1,0,2,1,0,0,1,0,4,5
"CAGL0D05170g",2,0,0,0,1,0,1,1,0,0,0,1,0
"CAGL0D03102g",2,2,1,1,3,0,2,1,0,0,1,0,4
"CAGL0D05698g",0,0,1,0,0,1,1,0,1,0,0,1,0
"CAGL0K06347g",0,0,0,0,1,1,2,1,0,0,0,0,0
"CAGL0K12298g",0,1,1,0,2,0,0,0,0,0,0,0,0
"CAGL0K04829g",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0K10164g",66,86,80,69,76,115,75,53,80,37,55,186,155
"CAGL0K06875g",0,1,0,0,1,0,0,0,0,0,0,0,1
"CAGL0K10428g",0,0,0,0,0,0,0,0,0,0,0,0,1
"CAGL0K07656g",2,3,2,1,1,1,0,0,3,0,0,0,0
"CAGL0K03509g",0,0,3,0,0,0,1,0,1,0,1,5,3
"CAGL0K10516g",1,1,3,1,1,1,3,0,3,3,1,8,5
"CAGL0K09130g",0,0,0,0,0,0,2,0,0,0,0,1,1
"CAGL0K10956g",0,0,1,1,0,0,0,0,0,0,0,0,1
"CAGL0K01331g",0,0,1,1,0,2,0,1,0,0,0,3,3
"CAGL0K09482g",26,27,28,26,23,21,57,36,40,23,21,21,24
"CAGL0K06061g",0,2,3,1,2,1,3,3,4,1,0,0,0
"CAGL0K06589g",4,1,1,0,2,0,0,0,1,0,0,0,0
"CAGL0K03223g",9,8,15,4,9,5,10,4,9,2,0,3,6
"CAGL0K11528g",0,0,3,1,0,0,0,0,1,0,0,0,0
"CAGL0K10780g",2,1,1,3,8,1,0,3,3,0,1,1,3
"CAGL0K05533g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K08448r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K11924r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K09768g",0,0,0,1,0,0,1,1,2,1,0,1,0
"CAGL0K05599g",0,0,2,0,3,0,1,1,2,0,0,1,1
"CAGL0K11638g",2,3,3,8,3,10,11,4,3,4,8,5,2
"CAGL0K04741g",6,1,4,5,1,4,8,2,3,1,2,5,4
"CAGL0K01837g",3,0,3,2,2,6,0,0,2,1,0,0,0
"CAGL0K08074g",12,7,17,9,16,15,14,7,19,3,6,7,6
"CAGL0K11902g",3,1,3,0,1,2,4,0,1,0,0,0,0
"CAGL0K07458g",0,0,1,0,0,1,0,0,0,1,0,0,0
"CAGL0K06831g",0,1,2,0,1,1,2,0,2,0,0,0,0
"CAGL0K10098g",1,0,0,0,1,0,0,0,0,0,0,0,0
"CAGL0K04675g",0,0,0,0,0,0,0,0,1,0,0,0,0
"CAGL0K12496g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K11110g",0,2,0,0,3,1,2,1,2,1,2,3,4
"CAGL0K01529g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K13024g",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0K10406g",0,0,0,0,0,0,0,0,0,0,0,5,3
"CAGL0K12606g",0,0,1,0,2,0,0,0,1,0,0,3,0
"CAGL0K11275g",0,0,0,1,1,1,1,0,1,0,1,0,0
"CAGL0K02145g",1,1,2,2,1,1,2,1,0,0,0,0,0
"CAGL0K02123g",19,6,40,22,8,20,13,12,21,10,10,0,0
"CAGL0K04653g",8,9,1,0,2,2,0,1,0,3,1,6,1
"CAGL0K03157g",6,7,10,2,13,7,13,9,8,1,2,9,9
"CAGL0K03685g",2,3,3,2,3,5,4,1,4,1,4,0,1
"CAGL0K01749g",10,8,7,10,8,9,3,13,7,6,7,9,4
"CAGL0K05489g",8,5,4,11,2,4,12,8,11,6,3,3,3
"CAGL0K05247g",24,14,40,17,27,23,13,11,8,8,14,44,55
"CAGL0K03311r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L08162g",19,28,43,17,32,31,16,6,22,29,26,63,129
"CAGL0L02211g",0,0,0,1,1,3,0,0,1,0,0,0,0
"CAGL0L03432g",0,0,0,0,0,0,0,1,0,0,0,0,0
"CAGL0L09207g",2,0,0,0,0,0,0,0,0,0,0,0,1
"CAGL0L07876r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L03740g",2,2,1,0,1,1,1,2,4,2,3,4,0
"CAGL0L12188g",6,7,4,8,1,10,14,7,5,8,3,9,6
"CAGL0L10912g",1,0,1,0,5,8,2,1,9,3,5,1,0
"CAGL0F00517g",3,2,8,0,0,0,1,0,5,5,3,0,0
"CAGL0F07931g",0,1,1,1,0,2,1,0,1,0,0,1,2
"CAGL0F01485g",4,3,6,4,10,4,4,4,5,1,0,40,34
"CAGL0F01001g",6,7,16,16,5,4,8,2,14,8,3,0,0
"CAGL0F08701g",0,2,0,0,0,1,0,1,0,0,0,3,1
"CAGL0F06699g",1,5,7,5,6,4,6,0,2,2,4,12,8
"CAGL0F06127g",1,0,0,0,0,0,1,1,3,2,2,0,0
"CAGL0F07139g",0,1,0,0,0,0,0,0,1,0,0,7,2
"CAGL0F04983g",0,1,0,0,0,1,2,0,1,0,1,0,1
"CAGL0F09229g",2,4,1,2,0,2,2,0,4,0,0,0,0
"CAGL0F03751g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F07359g",1,1,0,0,0,0,0,1,0,2,0,0,0
"CAGL0F06435g",0,2,2,0,0,3,1,0,0,1,0,0,0
"CAGL0F01155g",12,0,10,13,10,8,4,4,9,8,10,12,12
"CAGL0F05819g",1,0,1,1,1,0,4,1,3,2,1,6,4
"CAGL0F07711g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F01969g",1,2,0,0,1,0,0,1,0,1,0,1,1
"CAGL0F02937g",12,14,23,8,9,8,9,2,18,3,0,9,9
"CAGL0F08481g",6,10,16,10,15,26,5,6,14,2,6,12,7
"CAGL0F03355r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F09207g",14,10,11,6,11,7,32,6,25,3,7,3,4
"CAGL0F08415g",1,0,0,0,0,0,1,0,1,1,1,0,0
"CAGL0F05335g",3,1,2,0,3,0,0,0,0,1,1,1,2
"CAGL0F05599g",0,0,0,0,0,1,1,0,0,0,0,4,0
"CAGL0F00583g",7,5,23,15,12,13,17,2,15,8,13,1,3
"CAGL0F01903g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F06743g",0,1,1,1,0,0,0,0,0,0,0,0,0
"CAGL0F05973g",1,3,2,5,1,1,6,1,2,3,2,6,7
"CAGL0F07183g",0,1,1,0,0,0,0,0,1,0,0,0,0
"CAGL0F08393g",0,0,1,0,0,1,2,0,0,0,0,0,0
"CAGL0F06413g",126,81,136,63,184,69,100,77,98,38,43,28,35
"CAGL0F06149g",8,14,11,9,13,7,16,4,7,4,5,10,16
"CAGL0F02079g",1,0,0,0,0,0,1,1,0,0,0,1,3
"CAGL0F03993g",271,215,328,261,241,304,329,224,287,147,144,132,118
"CAGL0F04829g",1,0,2,0,2,2,1,0,0,1,0,0,0
"CAGL0F08305g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F03245g",0,1,0,1,0,0,2,0,0,0,0,0,0
"CAGL0F05027g",0,0,1,0,0,0,1,0,1,0,0,0,0
"CAGL0F04785g",0,2,1,0,1,0,0,0,1,0,0,1,2
"CAGL0F05049g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F04653g",2,1,1,0,2,0,1,1,0,1,1,1,0
"CAGL0F01771g",1,1,0,0,1,0,2,0,1,0,3,0,0
"CAGL0F00110g",0,0,0,0,0,1,0,0,0,0,2,0,0
"CAGL0F03817g",2,2,1,0,0,0,0,0,0,0,0,0,1
"CAGL0F02189r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F06693g",5,4,10,4,2,10,6,3,3,2,4,13,17
"CAGL0F09273g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I08239g",1,1,0,0,3,1,0,0,1,0,0,1,0
"CAGL0I01716r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I06490g",6,1,10,0,4,2,2,1,6,0,0,0,0
"CAGL0I03542g",2,1,1,1,2,1,6,2,1,0,0,0,0
"CAGL0I08437g",7,4,3,7,8,6,1,1,3,3,0,3,3
"CAGL0I07491g",0,0,2,0,0,1,2,2,1,1,0,3,5
"CAGL0I00264g",0,0,0,0,0,0,0,0,0,0,0,3,0
"CAGL0I10076r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I01386g",4,15,20,13,6,16,7,4,26,16,27,9,5
"CAGL0K01199g",1,0,0,0,0,1,0,1,0,0,0,1,0
"CAGL0K11748g",4,3,4,4,4,3,2,1,4,1,2,0,0
"CAGL0K10252g",0,1,2,1,2,0,0,2,0,0,0,1,0
"CAGL0K05621g",0,2,1,0,0,0,2,0,2,0,0,1,0
"CAGL0K11374g",0,0,2,0,1,0,0,0,0,0,0,0,0
"CAGL0K02453g",2,3,5,4,2,6,5,5,1,1,0,2,1
"CAGL0K11484g",4,3,1,0,2,1,8,2,7,0,0,0,0
"CAGL0K10032g",0,2,2,1,1,1,3,0,2,0,0,0,0
"CAGL0K06017g",0,0,4,0,0,0,0,0,0,0,0,0,0
"CAGL0K04059g",3,3,3,5,8,8,2,1,3,1,3,38,47
"CAGL0K07546g",32,30,120,116,59,52,87,34,119,49,61,12,9
"CAGL0K06853g",3,2,2,0,0,2,2,1,3,2,3,3,0
"CAGL0K07755g",48,40,40,30,33,51,33,22,27,21,19,16,30
"CAGL0K09548g",62,47,74,47,62,64,87,62,61,17,37,10,11
"CAGL0K08294g",5,4,0,6,8,7,5,2,2,1,0,3,2
"CAGL0K10186g",4,12,7,1,3,2,8,2,4,4,2,2,2
"CAGL0K03003g",85,62,84,38,77,80,52,36,61,18,20,61,42
"CAGL0K09636r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K11594g",1,1,1,0,2,0,0,0,0,0,1,1,0
"CAGL0K08492g",2,2,1,0,4,0,3,0,0,0,6,3,2
"CAGL0K09152g",1,1,1,0,0,0,0,0,0,0,0,1,0
"CAGL0K00891g",0,3,0,0,1,0,0,1,0,0,0,0,0
"CAGL0K00781g",2,1,0,1,2,0,0,0,0,0,0,0,0
"CAGL0K11858g",0,0,0,1,0,2,1,1,1,0,0,1,1
"CAGL0K09900g",2,2,2,2,1,3,1,0,1,2,0,0,0
"CAGL0K10978g",27,24,10,11,6,6,19,11,8,8,10,25,33
"CAGL0K07964g",2,0,1,0,0,0,3,1,0,0,1,0,0
"CAGL0K09086g",9,7,5,1,7,4,5,2,4,4,2,8,5
"CAGL0K02167g",0,0,0,0,0,0,1,0,0,0,1,0,1
"CAGL0K09812g",323,248,406,259,325,275,310,200,274,149,178,244,217
"CAGL0K11198g",0,0,0,2,2,0,0,0,0,0,0,0,0
"CAGL0K00847g",5,6,6,2,4,7,10,2,8,3,2,5,6
"CAGL0K09306g",2,4,8,3,2,1,0,1,2,4,3,0,0
"CAGL0K04631g",5,7,13,10,10,13,4,5,1,1,4,13,10
"CAGL0K12804g",3,0,4,0,1,0,0,1,1,0,0,0,0
"CAGL0K12056g",0,0,2,3,0,0,1,2,3,1,0,0,2
"CAGL0K12584g",6,1,2,1,3,3,3,2,1,7,4,2,0
"CAGL0K04257g",68,58,80,47,92,98,6,9,59,37,42,124,125
"CAGL0K07161g",0,2,1,1,5,3,13,3,10,7,3,2,3
"CAGL0K01155g",2,1,0,1,0,0,0,0,0,1,0,0,0
"CAGL0K03201g",4,3,10,5,1,10,6,2,9,6,4,7,6
"CAGL0K02629g",2,3,3,3,8,9,6,0,2,2,2,0,1
"CAGL0M11104g",0,0,3,0,0,1,0,0,1,0,0,1,0
"CAGL0M08008g",37,37,85,60,36,50,54,21,76,28,32,3,5
"CAGL0M03311g",2,2,0,0,9,3,3,0,4,0,0,5,5
"CAGL0M08734g",29,19,27,28,20,28,25,17,23,18,13,18,20
"CAGL0M05225g",0,0,0,0,1,1,0,0,2,0,1,4,1
"CAGL0M11616g",2,2,13,3,4,2,4,2,6,0,0,21,29
"CAGL0M07986g",0,0,3,0,0,2,0,0,1,0,0,1,0
"CAGL0M07425g",1,2,4,4,3,5,0,2,1,2,0,1,3
"CAGL0M04521g",7,4,7,9,3,15,9,6,6,13,7,7,11
"CAGL0M13387g",4,2,0,1,0,1,1,2,0,2,2,1,1
"CAGL0M05357g",2,0,1,1,0,0,3,0,2,0,0,2,0
"CAGL0M13453g",3,2,2,1,0,0,1,1,1,0,1,2,0
"CAGL0M10956g",1,2,2,2,2,2,3,2,1,0,0,1,0
"CAGL0M07832g",1,2,3,6,2,0,0,0,4,3,0,1,2
"CAGL0D05126r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0D05280g",6,1,2,1,1,0,1,3,3,1,3,0,0
"CAGL0D00154g",25,26,56,46,46,53,42,22,60,27,46,27,20
"CAGL0D03894g",6,0,2,2,3,7,5,0,5,2,2,0,0
"CAGL0D00858g",2,2,2,4,0,0,0,0,2,0,2,0,1
"CAGL0G01078g",3,2,1,2,2,2,0,0,2,0,1,0,0
"CAGL0F03663g",0,0,1,0,1,3,0,1,0,0,0,0,0
"CAGL0F00341g",2,2,3,4,6,2,1,2,3,3,3,2,7
"CAGL0G04235r",0,0,0,0,0,0,1,0,0,0,0,0,0
"CAGL0I08613g",1,0,2,1,0,5,1,1,0,0,0,5,7
"CAGL0G03179g",1,0,3,0,0,0,1,0,0,0,0,0,0
"CAGL0I02992g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I00110g",1,1,0,0,3,0,1,1,0,0,1,0,2
"CAGL0J09372g",1,0,2,4,2,1,3,4,2,1,1,0,0
"CAGL0I03476g",0,0,0,0,0,2,0,0,1,0,0,0,0
"CAGL0G07150r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I00748g",2,1,4,2,3,5,1,2,0,3,0,0,0
"CAGL0F09075g",4,6,5,6,9,4,4,3,6,12,10,2,3
"CAGL0I06424g",0,1,0,1,0,0,0,0,0,0,0,0,0
"CAGL0J04752g",1,0,2,0,0,0,0,0,2,1,1,3,1
"CAGL0F05577g",0,0,1,0,1,1,1,2,0,0,0,0,1
"CAGL0I02222g",1,0,1,1,1,0,2,1,2,0,0,3,2
"CAGL0J03696g",10,5,3,3,5,8,9,7,3,1,0,7,8
"CAGL0F04499g",6,9,7,7,3,4,14,8,12,1,1,49,34
"CAGL0H06237g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0G00528g",3,1,4,1,1,0,0,0,3,1,2,3,4
"CAGL0H09966g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I03740g",4,3,4,6,1,7,1,1,6,4,3,7,15
"CAGL0J03080g",0,0,0,0,0,0,0,0,0,0,0,2,2
"CAGL0F01793g",0,1,0,1,1,0,1,2,1,0,0,9,11
"CAGL0H04301g",0,1,0,1,1,0,0,0,1,1,0,0,1
"CAGL0I00462g",2,2,2,2,5,3,5,0,3,2,0,0,3
"CAGL0G02057g",3,3,5,6,8,3,2,0,5,5,4,1,1
"CAGL0H07777g",5,0,6,0,1,0,2,0,1,0,3,1,1
"CAGL0I10516g",17,11,10,8,11,22,9,12,7,2,2,21,15
"CAGL0G04103g",0,0,0,0,0,0,0,0,0,0,1,0,0
"CAGL0H07359g",2,1,2,0,0,0,0,1,2,0,0,0,0
"CAGL0I03520g",2,0,1,0,0,1,0,0,0,0,0,0,0
"CAGL0J01353g",1,0,0,0,0,2,1,2,3,1,1,0,1
"CAGL0F02519g",6,4,6,2,6,4,6,1,6,3,4,3,0
"CAGL0H03091g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0J10780g",3,1,2,1,1,3,1,0,1,0,1,1,2
"CAGL0G02695g",1,3,0,0,1,1,0,0,0,0,0,2,2
"CAGL0F02365g",1,1,0,0,2,0,0,0,1,0,1,0,1
"CAGL0H02475g",1,0,0,1,0,3,0,0,1,0,0,1,1
"CAGL0I08151g",1,8,4,3,5,12,2,0,4,4,2,4,5
"CAGL0G00792g",3,2,4,0,2,1,5,0,5,1,3,5,1
"CAGL0I02090g",0,2,1,1,1,0,2,0,0,0,0,0,0
"CAGL0G10065g",3,4,3,0,4,1,3,5,6,1,2,0,0
"CAGL0I04774g",1,0,6,3,0,2,2,0,0,1,0,1,1
"CAGL0G08228g",1,1,5,4,1,4,5,0,7,2,2,0,1
"CAGL0H10296g",5,2,4,9,5,6,1,2,4,2,4,7,4
"CAGL0G05093g",1,3,2,1,3,3,4,0,0,0,1,0,1
"CAGL0H04191g",1,0,0,0,0,1,0,2,1,0,0,0,1
"CAGL0G02387g",0,2,2,2,1,3,1,0,2,0,0,0,0
"CAGL0H01611g",47,49,29,16,31,29,27,21,15,19,18,93,75
"CAGL0G01430g",0,0,0,1,0,2,0,1,2,0,0,0,1
"CAGL0A04323g",2,1,1,3,1,1,2,0,0,0,1,0,0
"CAGL0A01584g",98,80,19,10,38,72,57,63,29,34,30,257,273
"CAGL0L08690r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L04312g",1,0,1,0,2,0,1,0,3,0,0,0,0
"CAGL0L12166g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L03267g",29,27,37,20,30,25,15,10,23,23,24,3,12
"CAGL0L03652g",2,3,1,2,0,0,2,0,6,0,1,134,93
"CAGL0L04620g",4,11,2,4,10,3,14,5,4,1,3,3,2
"CAGL0L00429g",4,1,0,0,0,2,0,0,1,1,0,1,0
"CAGL0L11792g",1,2,2,5,2,4,2,2,1,0,0,2,2
"CAGL0L11308g",1,2,0,0,0,0,2,0,0,1,0,0,0
"CAGL0L02937g",55,49,56,57,61,68,56,42,52,0,0,0,0
"CAGL0L06204g",1,0,3,0,1,1,1,1,2,0,1,0,0
"CAGL0L10780g",5,9,12,3,8,1,3,2,8,1,1,1,0
"CAGL0L03872g",0,1,0,0,0,1,0,1,0,0,0,0,0
"CAGL0L03091g",1,0,1,0,1,0,0,1,1,0,0,1,2
"CAGL0L06248g",3,0,1,1,2,0,1,1,0,0,0,0,0
"CAGL0L02101g",0,2,1,1,1,0,1,0,0,0,0,1,0
"CAGL0L13365r",37,18,32,8,19,6,12,2,648,3,1,7,4
"CAGL0L02255g",0,1,0,0,1,1,1,0,2,0,0,1,1
"CAGL0L07282g",18,15,10,16,11,13,17,11,25,6,7,7,8
"CAGL0L12892g",1,0,0,3,1,0,0,0,0,0,1,0,0
"CAGL0L06864g",9,10,23,32,21,22,12,2,29,15,20,5,6
"CAGL0L09999g",0,0,1,0,0,1,0,0,0,0,0,0,0
"CAGL0L05984g",19,8,28,7,34,13,10,7,14,9,9,22,32
"CAGL0L03025g",0,1,1,0,1,2,1,0,1,1,0,0,1
"CAGL0L01265g",10,12,25,17,17,16,25,9,21,19,7,30,10
"CAGL0L09185g",1,1,1,1,2,0,4,1,0,0,0,0,2
"CAGL0L05632g",26,18,13,5,35,19,11,12,12,2,6,2,2
"CAGL0L11044g",3,0,4,3,0,0,0,0,1,0,0,0,0
"CAGL0L09779g",3,3,1,0,0,0,0,0,0,0,2,0,0
"CAGL0L04004g",7,12,9,10,11,6,22,12,15,2,5,1,5
"CAGL0L05148g",6,6,12,15,9,14,5,4,3,2,0,1,3
"CAGL0L05720g",0,0,0,0,0,2,0,1,0,1,0,4,1
"CAGL0L04400g",5,6,2,2,8,5,2,2,0,0,0,5,8
"CAGL0L02541g",1,3,5,0,3,2,7,3,2,1,3,0,0
"CAGL0L02387g",1,0,0,0,0,1,1,0,1,0,0,0,0
"CAGL0L00341g",3,2,9,2,7,2,4,0,1,1,0,1,0
"CAGL0L09955g",0,0,1,0,2,0,0,0,1,0,1,0,0
"CAGL0L02453g",4,5,19,7,3,1,7,2,6,9,10,15,17
"CAGL0L10714g",1,0,1,0,2,0,0,0,0,0,0,0,0
"CAGL0L11022g",0,0,0,0,1,0,0,0,0,0,0,1,0
"CAGL0L01881g",3,3,4,0,1,2,2,0,0,0,0,20,7
"CAGL0L02409g",4,5,3,1,2,2,4,0,2,1,4,3,1
"CAGL0L05060g",0,1,1,1,0,0,0,1,0,0,0,0,0
"CAGL0M03135g",4,2,1,1,1,1,1,1,0,0,0,1,1
"CAGL0M05093r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M11528g",6,9,11,7,8,11,9,8,9,4,5,5,9
"CAGL0M12617g",4,2,4,1,5,0,2,1,1,0,0,2,1
"CAGL0M02563g",0,0,0,0,0,0,2,0,0,0,0,0,0
"CAGL0M04279g",3,0,2,2,2,0,4,0,2,1,0,6,8
"CAGL0M10235g",0,0,0,0,0,0,0,0,1,0,1,1,0
"CAGL0M01452g",0,2,0,1,2,0,0,0,0,0,0,0,0
"CAGL0M11572g",1,2,0,0,2,0,3,1,2,0,0,0,1
"CAGL0M06435g",32,30,28,30,61,74,27,22,16,7,11,16,14
"CAGL0M00132g",0,0,0,0,1,1,1,0,0,0,1,0,0
"CAGL0M03817g",3,4,19,16,16,22,3,3,7,4,4,10,10
"CAGL0M02453g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M00880g",4,2,3,1,4,3,4,1,3,0,2,0,0
"CAGL0I10945g",0,2,1,0,1,0,3,2,0,0,1,2,0
"CAGL0I00440g",0,0,4,0,0,1,0,0,0,0,0,0,0
"CAGL0I04884g",6,4,1,0,7,0,7,0,4,0,0,0,0
"CAGL0I08877g",1,1,1,0,0,1,0,1,1,0,0,1,0
"CAGL0I04180g",113,144,85,77,83,75,114,58,96,50,55,121,115
"CAGL0I09086g",32,68,23,20,58,74,25,6,18,10,13,97,94
"CAGL0I03872g",1,1,2,1,1,1,2,0,9,0,2,1,3
"CAGL0I04972g",2,2,5,5,3,4,4,3,3,4,7,1,0
"CAGL0I03234g",14,11,9,22,9,5,32,8,10,7,9,6,6
"CAGL0I05984g",0,1,0,2,0,4,0,4,1,2,0,0,1
"CAGL0I05522g",30,36,82,79,49,55,64,39,109,35,40,3,2
"CAGL0I10791g",56,47,43,37,40,37,63,20,101,22,17,21,26
"CAGL0I10098g",2,1,1,0,0,2,1,0,0,8,7,0,5
"CAGL0I02838g",2,1,2,0,5,0,4,0,3,0,0,0,0
"CAGL0I00902g",0,0,0,0,0,0,2,0,1,0,1,0,0
"CAGL0I08503g",1,4,7,2,6,9,8,4,4,5,7,1,2
"CAGL0I06248g",0,0,2,1,0,1,1,0,0,0,0,10,8
"CAGL0I10813g",7,12,8,8,9,28,12,1,0,4,11,14,20
"CAGL0I10560g",13,7,5,7,8,14,16,13,9,1,7,25,16
"CAGL0I07821g",0,3,2,0,1,0,0,0,4,0,0,1,0
"CAGL0I09988g",3,1,4,2,4,2,5,0,3,2,4,13,13
"CAGL0I01364g",16,12,23,23,29,23,6,10,10,14,16,23,26
"CAGL0I02728g",1,0,0,0,0,0,0,0,1,0,0,0,4
"CAGL0I07183g",1,0,0,0,1,2,1,0,1,0,0,0,1
"CAGL0I04400g",15,11,14,10,15,12,39,16,11,2,6,12,8
"CAGL0I09064g",1,2,1,0,0,2,1,1,1,0,0,1,0
"CAGL0I00506g",5,14,5,3,4,8,9,3,9,1,4,9,4
"CAGL0I09042g",0,0,1,0,0,0,0,0,0,0,0,0,0
"CAGL0I09020r",0,0,0,0,0,0,0,0,0,0,0,1,0
"CAGL0I07425g",4,2,4,12,4,4,5,1,4,5,6,7,5
"CAGL0I04906g",1,0,1,0,0,0,0,0,0,0,0,0,1
"CAGL0I05258g",1,0,2,0,1,1,2,0,0,0,0,0,0
"CAGL0I03960g",1,2,2,2,3,0,1,0,2,0,0,1,1
"CAGL0I07117g",2,0,0,1,3,1,1,0,1,1,0,3,2
"CAGL0I03036g",0,0,0,0,1,1,1,0,0,0,0,0,0
"CAGL0I03410g",2,0,5,3,1,0,4,3,4,0,0,0,0
"CAGL0I10901g",6,9,5,22,6,15,11,14,13,12,13,18,8
"CAGL0I08965g",3,2,2,0,1,0,2,1,0,0,0,0,0
"CAGL0I05830g",0,2,0,1,1,0,2,0,1,0,0,0,0
"CAGL0I00242g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I03102g",0,0,0,0,6,6,2,2,3,3,0,1,0
"CAGL0K10626g",26,42,26,18,12,14,97,41,63,104,103,2,3
"CAGL0K01771g",10,11,1,3,3,2,5,1,2,5,1,5,5
"CAGL0K10670r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K04015g",11,5,4,3,7,5,10,6,2,0,1,9,6
"CAGL0K12760g",0,0,0,0,0,0,0,0,1,0,0,1,0
"CAGL0K04719g",0,0,4,3,3,8,5,4,2,2,5,0,0
"CAGL0K10318g",1,0,2,0,2,3,4,0,2,1,2,4,7
"CAGL0K01485g",1,0,1,0,1,0,0,0,0,0,0,0,0
"CAGL0K09284g",0,1,1,0,1,0,0,0,1,0,0,0,0
"CAGL0K10054g",19,24,29,11,25,11,43,11,24,12,4,8,11
"CAGL0K04807g",2,2,3,0,0,2,0,1,0,0,0,0,0
"CAGL0K07029g",1,0,1,1,0,0,1,0,0,0,0,1,2
"CAGL0K11550g",2,3,1,0,0,1,1,1,4,0,0,0,0
"CAGL0K05093g",3,9,4,0,1,0,8,1,2,0,1,1,3
"CAGL0K00759g",1,0,1,0,1,0,1,0,0,0,0,0,0
"CAGL0K02299g",0,1,0,1,2,2,3,0,1,0,0,0,1
"CAGL0K02563g",1,0,1,3,0,1,2,1,3,0,2,0,3
