"","N1","N2","O1","O2","P1","P2","Q1","Q2","R1","W1","W2","W3","W4"
"CAGL0H08932g",5933,5424,7013,4557,6142,5428,6815,3738,6093,2756,2692,4068,3761
"CAGL0G08129g",1796,1785,1899,1166,2085,1623,1867,1018,1792,641,629,671,529
"CAGL0G03487g",470,376,607,357,433,371,545,288,550,154,167,245,229
"CAGL0G01232g",1296,1084,1312,993,1471,1378,1250,770,1134,565,591,1068,983
"CAGL0I10472g",2016,1986,2102,1607,1820,2149,2430,2090,1451,1020,1179,3012,3156
"CAGL0G00682g",1374,1210,1583,1000,1422,1266,1581,811,1341,819,820,729,645
"CAGL0I09504g",727,956,1450,981,751,754,1012,429,1245,1016,1132,752,867
"CAGL0G03663g",3790,2921,4454,2986,3880,3582,3669,2223,3462,1890,2081,1973,1870
"CAGL0G08217g",205,172,281,186,199,214,179,170,190,121,172,111,102
"CAGL0G05159g",371,292,385,276,366,305,322,188,334,181,216,117,92
"CAGL0H05775g",491,463,594,446,677,714,570,410,403,321,346,1127,1035
"CAGL0G07513g",794,685,1321,896,1222,1415,956,713,798,732,751,597,598
"CAGL0G09020g",841,1182,442,360,793,906,951,486,369,303,325,7369,7226
"CAGL0H04543g",196,153,124,103,194,172,147,96,94,82,109,635,648
"CAGL0G05401g",2127,1727,2250,1629,1974,1950,1929,1274,1775,560,633,803,734
"CAGL0G01320g",767,764,467,389,638,655,714,408,467,290,351,740,627
"CAGL0G02783g",752,421,1035,765,807,767,634,516,744,449,482,64,63
"CAGL0G07128g",659,507,874,583,785,653,772,448,783,307,351,145,118
"CAGL0H05907g",814,708,910,552,986,1033,935,549,561,380,363,1086,1096
"CAGL0G04037g",2000,1630,2414,1724,2098,2153,2318,1452,1895,1082,1179,1548,1438
"CAGL0H02365g",237,225,199,167,256,252,193,100,185,149,204,402,367
"CAGL0G00880r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0H06919g",2039,1886,2240,1290,2359,1717,2580,1437,1910,584,668,1115,1103
"CAGL0G05049g",549,602,609,323,429,393,583,210,469,234,287,608,725
"CAGL0H06127g",1401,865,1946,1197,1880,1615,1541,896,1281,712,785,428,382
"CAGL0G04345g",1249,1124,1298,782,1472,1257,1211,721,910,500,537,775,755
"CAGL0G07425g",2780,2475,2615,1708,2670,2357,2918,1721,2024,942,937,3786,3540
"CAGL0G03553g",299,250,271,210,340,468,213,146,214,216,245,276,262
"CAGL0G08107g",1,1,3,1,3,1,0,0,0,2,6,2,3
"CAGL0G04367g",3409,2920,4858,3104,3903,3410,4013,2752,4017,1939,2163,1269,1204
"CAGL0G04015g",1593,1649,1541,950,1561,1486,1617,760,1488,522,543,1374,1215
"CAGL0C02651g",671,761,727,544,709,748,923,602,531,378,410,343,331
"CAGL0C04565g",495,279,697,391,516,382,433,308,462,163,216,21,21
"CAGL0C04169g",987,913,912,683,892,912,1002,575,775,502,511,493,477
"CAGL0C01969g",604,655,650,482,670,654,815,476,522,316,347,667,608
"CAGL0C05093g",1972,2193,1724,1001,3863,3125,2670,1411,2142,700,703,2546,2343
"CAGL0C02805g",694,548,890,634,711,677,751,641,753,355,373,211,205
"CAGL0C03894g",1031,1000,1023,719,1032,1093,925,560,639,460,509,1322,1261
"CAGL0C00275g",1627,902,453,308,1375,1307,295,160,241,262,286,10432,9751
"CAGL0C05461g",55,37,86,74,75,67,63,44,49,29,30,39,40
"CAGL0C02937g",357,348,387,267,380,376,375,200,236,147,172,163,158
"CAGL0C02563g",1531,1356,1726,1110,1567,1319,1661,870,1636,592,649,974,863
"CAGL0C05379g",40784,28274,53976,39276,41527,41213,37297,25056,46498,17008,20062,1060,1016
"CAGL0C04939g",271,318,48,39,154,158,128,20,39,22,28,840,718
"CAGL0C04499g",606,645,795,625,683,676,674,470,672,419,437,511,473
"CAGL0C05335g",144,135,159,96,124,150,147,86,137,40,54,127,99
"CAGL0C04092g",420,417,337,242,409,369,301,159,257,242,245,632,669
"CAGL0C04213g",2,1,7,1,1,5,0,1,3,1,0,4,2
"CAGL0C04477g",1281,1116,1434,1545,1350,1769,1511,1358,1174,1085,1238,1616,1606
"CAGL0C03465g",524,550,532,373,523,539,562,326,392,231,263,796,795
"CAGL0C00561g",450,387,545,403,488,528,541,325,463,265,285,291,222
"CAGL0C00583g",842,791,1226,937,875,928,957,651,989,691,828,293,290
"CAGL0C03674g",391,371,372,270,392,396,387,259,257,187,191,461,471
"CAGL0C01419g",1010,596,1440,940,1114,949,901,855,988,211,237,66,29
"CAGL0C01749g",918,624,1577,967,1205,1003,648,485,967,463,537,1368,1299
"CAGL0C05247g",1771,1604,1782,1394,1574,1861,1743,1381,1334,888,1015,1728,1754
"CAGL0C04851g",327,312,491,387,287,353,271,217,321,415,462,112,146
"CAGL0C03443g",798,852,1141,948,1472,1843,1077,510,881,434,514,866,692
"CAGL0C01331g",1348,919,1997,1272,1442,1149,1268,1006,1416,744,830,265,281
"CAGL0C02497g",541,414,670,532,510,555,520,415,467,422,463,227,243
"CAGL0C01309g",955,809,1087,766,963,938,948,654,859,422,379,419,414
"CAGL0C01573g",5470,3990,7329,6592,5648,7344,4814,5059,5983,4750,6085,1595,1400
"CAGL0C01595g",1220,1213,1879,1015,1306,1122,1301,733,1558,703,698,1868,1444
"CAGL0C03399g",1738,1694,2015,1732,1769,2032,2074,1704,1777,992,1199,1226,1172
"CAGL0C04587g",1028,941,426,257,727,851,673,269,301,280,316,9346,9809
"CAGL0C00693g",1482,1497,1602,1325,1602,1759,1525,1048,1148,739,776,4730,4118
"CAGL0C03784g",582,444,817,461,685,552,525,229,686,341,403,140,167
"CAGL0C01683g",2958,2575,2838,1866,2555,2261,3020,1699,2664,1152,1144,945,844
"CAGL0C04785g",39,13,22,20,8,16,10,8,8,28,42,56,44
"CAGL0C02761g",1633,1535,1949,1183,1567,1339,1707,926,1581,815,944,694,711
"CAGL0C01507g",1473,1318,1386,1182,1373,1491,1289,1098,966,625,620,1168,926
"CAGL0C02607g",647,585,661,480,620,631,686,398,567,280,309,920,837
"CAGL0C05027g",738,1022,134,88,384,464,581,188,70,83,67,2449,2464
"CAGL0C01661g",616,511,723,451,609,554,567,416,548,280,334,395,331
"CAGL0C00649g",4065,3878,4832,3095,4271,3944,4494,2601,3448,1673,1780,4529,4182
"CAGL0C05577g",6,0,10,11,5,6,1,1,1,29,25,17,24
"CAGL0C01067g",1176,1142,1628,1651,1182,1862,1284,1258,1132,967,1082,1448,1258
"CAGL0C01919g",0,0,1,0,0,0,1,0,1,0,1,3,1
"CAGL0C05599g",899,712,931,649,818,790,1018,536,778,361,332,342,300
"CAGL0C03311g",130,130,130,183,130,177,164,128,134,117,139,249,256
"CAGL0C01881g",1703,1492,1516,1086,1479,1452,1567,938,1286,701,758,1131,917
"CAGL0C02365g",46,42,18,20,111,111,24,19,7,17,12,289,263
"CAGL0C02233g",1930,1169,1821,1817,1264,1607,1420,1744,1192,1119,1388,765,651
"CAGL0E00847g",2975,2484,3589,2229,3120,2707,3122,1740,2969,1241,1387,1671,1643
"CAGL0E03718g",940,722,1112,865,862,1070,1007,785,860,613,661,731,742
"CAGL0E05280g",351,343,421,279,228,262,325,236,250,216,230,270,237
"CAGL0E01023g",106,91,138,98,120,105,101,87,106,67,80,124,105
"CAGL0E04092g",6984,2871,6472,5285,3633,4469,2671,3210,1975,822,954,2318,1458
"CAGL0E01507g",1082,900,1329,905,1070,855,1115,674,943,544,612,405,381
"CAGL0E05082g",517,490,506,380,511,546,564,322,378,246,267,906,871
"CAGL0E06336g",1594,1219,1675,1113,1609,1288,1586,765,1430,593,701,566,560
"CAGL0E00363g",88,52,110,98,88,94,56,63,83,63,60,16,18
"CAGL0E03982g",2545,2173,2470,1560,2090,1753,2324,1153,2069,773,756,1352,1138
"CAGL0E04246g",512,392,578,420,495,464,505,339,474,328,346,284,254
"CAGL0E03938g",31436,23226,39746,25454,32186,27175,32311,16442,40807,11240,12658,220,209
"CAGL0E04532g",1357,1082,1903,1545,1514,1569,1431,1011,1460,1153,1211,609,645
"CAGL0E05588g",784,777,370,271,476,504,660,371,285,175,158,1321,1212
"CAGL0E04884g",2641,2872,1416,1057,1287,1311,1835,740,674,926,960,2612,2721
"CAGL0E01727g",229,270,275,222,555,499,304,156,59,221,278,829,719
"CAGL0E03564g",2312,2453,2474,1871,2403,2471,2364,1421,2216,1423,1562,1394,1214
"CAGL0E05808g",688,615,812,578,604,601,764,386,668,433,454,693,526
"CAGL0E04070g",1686,1343,1904,1286,1592,1475,1859,1329,1599,694,732,802,712
"CAGL0E01221g",1739,1431,2413,2274,1826,2259,1896,1606,2000,1259,1553,358,261
"CAGL0E02315g",945,663,913,832,702,966,845,714,577,421,594,522,499
"CAGL0E00110g",20,28,48,42,41,56,38,48,29,33,43,30,35
"CAGL0E02915g",1410,1140,2049,1959,1788,2007,1341,1266,1626,801,776,2050,1887
"CAGL0E01793g",2453,1910,1304,937,2277,2417,2585,1933,203,389,457,4011,2668
"CAGL0L04928g",3137,2517,5169,3854,3663,3966,2958,2218,3923,2325,2454,444,380
"CAGL0L11660g",2901,1994,4428,2595,3343,2581,2692,1785,3540,1259,1372,114,72
"CAGL0L11682r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0L03410g",718,566,701,580,703,654,671,411,691,287,302,358,298
"CAGL0L09603g",584,510,583,475,553,553,545,355,490,322,339,430,397
"CAGL0L08558r",0,0,0,0,1,0,0,0,0,0,0,0,0
"CAGL0L01155g",166,128,184,105,145,134,163,104,138,62,69,107,117
"CAGL0L12386g",716,505,937,718,858,927,700,576,616,408,467,196,174
"CAGL0L04576g",1441,1277,1569,984,1465,1278,1586,998,1186,539,565,621,662
"CAGL0L03846g",6430,2296,10326,7184,7298,5613,3252,2876,4493,3016,3769,51,41
"CAGL0L01661r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M05313g",129,122,125,124,146,121,109,75,100,38,50,68,50
"CAGL0M13695g",487,370,534,558,413,590,625,482,539,341,371,386,297
"CAGL0M10219g",534,396,641,476,610,510,262,163,409,220,203,108,101
"CAGL0M01540g",738,744,766,698,753,820,889,605,658,433,465,1000,984
"CAGL0M06061g",276,267,250,163,227,185,286,144,203,99,103,308,294
"CAGL0M04499g",216,188,360,239,239,234,237,164,266,101,103,116,85
"CAGL0M12166g",1891,1684,2395,1475,1990,1773,2247,1142,2109,810,923,892,844
"CAGL0M07447g",2979,2981,3076,1964,2867,2761,3268,1827,2465,1371,1395,2150,1880
"CAGL0M03047g",660,644,681,585,690,777,726,521,585,327,358,542,545
"CAGL0M01364g",1691,1251,1995,1558,1334,1511,1281,1190,1090,870,971,1202,1204
"CAGL0M00176g",4068,4575,2985,1572,3132,3015,6276,3011,6364,3113,3126,941,925
"CAGL0M07568g",348,350,313,272,286,374,376,322,243,151,203,608,581
"CAGL0M03025g",157,145,109,64,184,136,52,12,29,71,79,386,396
"CAGL0M08096g",0,2,2,1,1,4,2,0,3,2,0,1,0
"CAGL0M04873g",25212,18525,32755,21301,27104,24252,24561,15840,30888,11768,12648,727,726
"CAGL0M07205g",618,620,445,369,632,772,547,378,337,225,247,1670,1659
"CAGL0M05071r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0M09108g",755,677,622,488,600,574,637,425,573,244,233,662,550
"CAGL0M03641g",613,488,604,428,614,483,700,387,564,201,206,205,239
"CAGL0M11110g",1423,756,2132,1842,1656,1786,1147,1202,1451,1282,1610,83,49
"CAGL0M02211g",4759,4544,2616,1881,4445,4729,3548,1926,1488,1069,1078,13914,12696
"CAGL0M06919g",830,621,1139,669,885,801,737,626,806,338,351,74,65
"CAGL0M04169g",2839,2362,2692,2481,2893,3359,2892,2332,1944,1556,1778,3913,3537
"CAGL0M07920g",120381,82900,142678,110792,126318,137586,91237,65922,129587,56368,63146,55487,42727
"CAGL0M11242g",1330,1523,1328,977,1378,1365,1456,754,851,654,721,3177,2940
"CAGL0M02057g",346,335,345,267,364,378,425,216,315,214,241,435,438
"CAGL0M05797g",92,70,142,128,131,122,57,67,112,83,85,30,24
"CAGL0M06281g",1,2,8,1,3,4,2,0,2,0,0,3,4
"CAGL0M08954g",1342,1213,1428,1100,1384,1447,1238,929,1123,639,736,1235,1195
"CAGL0M06941g",850,492,1261,915,1055,855,766,635,923,547,632,96,92
"CAGL0M00924g",1471,1132,1566,1151,1523,1539,1384,939,1194,565,595,1046,948
"CAGL0M03685g",616,632,787,515,612,605,788,440,564,396,418,594,594
"CAGL0M02783g",1544,1195,1449,1188,1286,1574,1246,958,1160,544,630,715,624
"CAGL0M00874g",601,449,777,629,740,666,662,381,646,511,587,297,310
"CAGL0M00220g",5104,5614,5053,3295,3877,3635,4886,2428,4186,1670,1694,1923,1697
"CAGL0M08118g",31449,21629,41579,26928,32272,28859,30810,18125,37559,15420,18263,520,579
"CAGL0M01914g",2536,1749,2279,1580,3179,2736,2092,1124,1559,964,988,2201,2067
"CAGL0M06897g",62,83,76,66,64,52,131,66,110,58,57,20,7
"CAGL0M02937g",2200,2455,2240,1652,2020,2416,2604,1997,2253,1099,1233,2731,2551
"CAGL0M04851g",0,0,1,0,1,1,1,1,0,0,0,0,0
"CAGL0M11682g",488,328,332,245,294,339,418,326,236,160,185,766,701
"CAGL0M03069g",1279,1039,1618,1072,1389,1284,1411,820,1062,676,702,516,489
"CAGL0M08272g",1273,1128,1427,1051,1223,1241,1481,916,1239,556,670,487,458
"CAGL0M10241g",15579,12423,21223,13425,16592,14477,15054,9057,19362,8395,9406,296,285
"CAGL0I06226g",320,242,401,218,297,309,298,281,248,110,139,108,95
"CAGL0I06853g",700,591,726,554,656,586,717,469,654,250,276,524,437
"CAGL0I04268g",1115,1130,1531,1173,1275,1413,1336,832,1091,823,847,1421,1495
"CAGL0I03432g",56,73,54,54,47,56,43,29,56,26,24,39,35
"CAGL0I09812g",2242,2326,4551,3297,2950,2978,3002,1383,3162,1732,2212,840,1120
"CAGL0I06006g",2365,1344,3922,3387,2720,3156,2307,2285,2843,1548,1845,79,79
"CAGL0I05962g",1598,1656,1121,790,1669,1756,1658,912,1091,666,683,4675,4562
"CAGL0I01298g",1263,1100,1386,734,1433,1000,1456,792,1070,380,447,751,705
"CAGL0I06468r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0I00550g",82,36,61,18,68,58,54,28,37,14,16,143,136
"CAGL0K10384g",675,560,620,446,679,564,793,410,519,262,250,497,468
"CAGL0K02651g",571,541,759,623,455,449,690,425,580,290,312,550,446
"CAGL0K12122g",398,336,422,299,428,357,414,273,328,173,217,171,146
"CAGL0K08162g",881,885,1097,605,978,792,986,444,646,279,260,1467,1335
"CAGL0K12342g",1278,1091,1700,1214,1409,1381,1271,748,1239,673,737,928,802
"CAGL0K06963g",1266,1225,1477,1042,1384,1198,1571,867,1186,445,507,882,737
"CAGL0K09042g",853,470,1304,999,1004,969,675,698,888,642,783,52,48
"CAGL0K08668g",125,77,35,17,77,114,75,87,10,34,27,223,136
"CAGL0K09702g",1139,1334,821,536,701,670,1055,889,343,394,422,1999,1739
"CAGL0K01815g",605,486,527,383,519,546,561,373,516,281,329,175,134
"CAGL0K03267g",2109,2084,3627,2853,2008,2433,2267,1147,2618,1997,2256,2883,3830
"CAGL0K11297g",381,328,343,257,245,231,354,194,243,142,175,1192,1005
"CAGL0K00561r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0K11682g",129,122,115,74,125,140,129,81,86,53,86,162,168
"CAGL0K07502g",0,0,0,0,0,0,0,0,1,0,0,0,0
"CAGL0K09823g",111,93,124,112,110,109,94,59,123,66,74,74,69
"CAGL0K02475g",1150,897,1461,972,1375,1293,1321,807,1226,668,775,135,160
"CAGL0K02739g",1800,1768,2525,1883,2030,1987,2244,1286,2605,1191,1338,1022,915
"CAGL0K01353g",1024,950,733,631,904,1019,987,664,522,427,487,3197,3180
"CAGL0K02013g",245,238,235,185,206,204,230,166,188,82,92,115,110
"CAGL0K00935g",231,154,273,278,228,208,193,159,183,171,163,106,82
"CAGL0K07876g",638,505,597,506,526,473,609,436,419,187,223,578,493
"CAGL0K06897g",1395,1115,1415,1131,1422,1529,1313,893,1123,565,676,1566,1544
"CAGL0K12958g",222,322,155,83,185,183,266,88,67,62,66,1251,1220
"CAGL0K12914g",1175,1043,1164,824,1142,1108,1158,675,1049,479,457,921,874
"CAGL0K02211g",1814,1086,2810,2212,2206,2246,1515,1579,1917,1562,1846,82,74
"CAGL0K04301g",319,116,39,30,68,65,253,162,30,25,16,1034,891
"CAGL0K05335g",2673,2131,3250,2394,2499,2618,2714,1683,2624,1668,1793,1437,1299
"CAGL0K11253g",639,560,664,458,653,548,635,382,538,343,393,448,457
"CAGL0K06721g",539,531,644,449,559,528,651,364,518,321,348,396,379
"CAGL0K01243g",1192,949,1521,1231,1355,1745,1310,1180,1004,1052,1064,1511,1519
"CAGL0K05819g",1603,1227,1904,1433,1476,1513,1379,1179,1509,949,1160,448,462
"CAGL0K10076g",909,774,865,621,997,904,918,522,809,307,310,771,661
"CAGL0K08426g",3070,3068,3351,2626,3258,3681,3217,1901,2916,2234,2538,1730,1679
"CAGL0K07942g",904,673,1072,892,861,986,1013,705,968,585,653,237,202
"CAGL0K10274g",1064,883,1160,1034,1115,1310,1027,754,846,724,762,1923,1792
"CAGL0K05841g",1075,967,889,714,1086,1119,1107,697,820,415,395,1145,1136
"CAGL0K08976g",651,645,921,564,777,600,733,404,612,224,235,149,131
"CAGL0K09944g",1339,940,1337,941,1323,1192,1223,824,1083,591,613,1272,1075
"CAGL0K07111g",155,135,167,103,127,150,192,95,120,50,100,87,81
"CAGL0K12936g",1100,943,1279,894,1069,967,1263,750,1264,540,571,529,472
"CAGL0K03135g",19549,13537,27829,20948,21216,22596,19314,13397,25567,12272,13670,311,316
"CAGL0K11770g",1156,830,1292,1078,1121,1253,908,639,1086,655,599,319,312
"CAGL0K09438g",483,444,496,405,625,584,652,386,516,257,346,164,137
"CAGL0K04917g",1267,1038,1526,1206,1167,1296,1198,882,1296,648,686,727,682
"CAGL0K11792g",1205,1226,1353,988,1219,1138,1429,800,1243,465,514,693,645
"CAGL0K09614g",5160,2877,8065,6279,6183,5793,4103,4210,5621,2751,3046,415,343
"CAGL0K07227r",2,4,3,3,3,2,1,0,6,2,3,0,0
"CAGL0M06699g",642,575,630,472,665,687,754,402,586,363,387,617,659
"CAGL0M01496g",3196,2501,3868,2477,3123,2547,2882,1801,3166,1254,1247,586,509
"CAGL0M10329g",720,516,914,845,777,1177,881,763,578,649,678,601,645
"CAGL0M01804g",7509,5421,10179,6355,7889,6926,7161,4792,8262,2397,2574,584,551
"CAGL0M11924g",228,193,249,165,236,238,232,147,143,140,141,175,182
"CAGL0F04675r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0F04455g",1183,876,1377,1019,1131,1115,1396,824,1204,524,583,590,630
"CAGL0F08745g",126,147,32,44,117,207,143,78,20,44,36,1184,1312
"CAGL0F03289g",805,520,1027,856,907,944,705,568,746,576,697,342,432
"CAGL0F01837g",785,740,894,788,827,971,818,616,817,529,541,880,869
"CAGL0F08019g",572,427,673,591,477,572,502,371,383,480,521,265,226
"CAGL0F07975g",316,500,211,178,221,245,453,217,195,94,84,762,756
"CAGL0F03729g",1183,1200,1283,961,1021,1076,1384,770,1368,607,656,709,666
"CAGL0F01397g",1648,1702,1618,1136,1604,1719,1803,1060,1372,703,743,2039,1840
"CAGL0F06611g",1164,783,1102,712,953,852,1000,589,855,472,438,607,565
"CAGL0F03553g",668,581,845,547,761,827,786,436,586,437,484,450,431
"CAGL0F08503g",1784,1750,2881,2130,2916,2777,1736,1018,2345,1209,1289,418,436
"CAGL0F07997g",2196,1640,2283,1401,1471,1289,1485,929,1049,652,693,787,666
"CAGL0F05247g",559,484,587,402,663,566,575,379,532,255,297,427,384
"CAGL0F08833g",13156,11327,9241,7484,10483,9288,10540,5909,8532,3640,3890,2983,2612
"CAGL0F07315g",722,670,666,471,753,638,800,416,565,317,302,956,850
"CAGL0F05929g",333,249,362,301,283,336,260,218,294,155,187,259,246
"CAGL0F04257g",6116,4509,7251,6291,5886,7201,6358,5021,5665,4073,4790,3040,2878
"CAGL0F06589g",4,7,14,11,5,11,11,4,5,14,7,15,20
"CAGL0F04697g",983,1193,1034,764,1216,1124,1213,620,913,508,631,3390,3630
"CAGL0F02453g",1534,1140,1552,1176,1487,1327,1657,915,1463,599,696,723,619
"CAGL0F02387g",6155,4387,2643,1666,4221,3267,3635,2030,2327,893,969,1521,1244
"CAGL0F03619g",268,212,246,178,321,268,297,167,232,108,121,186,158
"CAGL0F06259g",199,158,224,210,183,251,165,162,211,181,223,249,252
"CAGL0F03135g",2414,2425,2682,1446,2425,2050,3219,2007,2334,998,1140,2069,1936
"CAGL0F00275g",2334,1901,2483,1682,2178,2077,2551,1509,2136,1191,1372,1037,1005
"CAGL0F00209g",2,0,4,0,1,8,0,1,0,3,2,9,8
"CAGL0F04191g",206,256,195,122,199,184,184,81,143,51,60,262,313
"CAGL0H03289g",516,605,267,191,401,428,639,300,213,116,140,1231,1155
"CAGL0H00484g",992,851,944,680,1018,1083,773,489,706,393,480,828,756
"CAGL0H01991r",0,0,0,0,1,0,0,0,2,0,0,0,0
"CAGL0H10538g",445,359,425,319,450,500,351,282,299,246,296,456,469
"CAGL0H05005g",1150,1237,1186,939,1496,1519,1950,1073,1111,532,574,1314,1026
"CAGL0H09658g",2552,2026,3607,2887,2906,3174,3072,2209,2944,1637,1808,1422,1280
"CAGL0H06413g",6636,5232,4695,4656,5073,6174,5833,4539,2964,2664,2879,6295,5814
"CAGL0H00891g",2948,2560,3694,2406,3327,2825,2640,1439,2784,1091,1191,1888,1715
"CAGL0H09878g",9662,8536,11058,8863,10279,11319,9477,6320,9264,4702,5282,3632,3647
"CAGL0H01287g",5044,5582,5299,3817,5289,5443,5880,3534,4075,2048,2246,5142,4879
"CAGL0H00682g",1204,1214,750,464,1023,872,1042,381,607,248,293,4331,4657
"CAGL0H09812g",2142,1521,1806,1310,1897,1778,1676,1019,1415,597,660,1873,1785
"CAGL0H06391g",978,806,1122,1006,1034,1162,1175,879,1002,585,626,961,840
"CAGL0H08195g",4927,6103,7506,4680,5493,5805,7078,4357,10603,3582,3416,3855,3725
"CAGL0H10186g",1090,1163,1160,756,1253,1103,1115,786,866,457,522,1339,1195
"CAGL0H05181g",239,225,212,155,185,211,261,125,180,148,136,364,349
"CAGL0H03157g",636,535,705,472,581,564,694,441,544,311,337,604,599
"CAGL0H01375g",1716,1563,1898,1676,2194,2409,1633,1073,1145,968,1011,1629,1646
"CAGL0H04345g",398,359,452,350,389,380,485,265,399,199,249,301,298
"CAGL0H08541g",5565,3384,4840,4053,4546,5029,3812,2727,3663,1580,1952,1914,1941
"CAGL0H05709g",5040,2354,7222,4895,5438,4877,3421,3087,4743,2206,2293,57,38
"CAGL0G07469g",4172,3619,4900,4188,4239,4881,3792,2996,4277,2018,2366,618,529
"CAGL0G00330g",223,157,310,193,264,207,173,156,176,107,137,64,62
"CAGL0F02145g",5756,5205,2051,1298,2404,2070,5429,2656,1653,699,773,5684,5011
"CAGL0H02915r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0G02277g",1312,1080,1914,1459,1680,2198,1621,1347,1118,1228,1252,1354,1235
"CAGL0H04235g",975,736,1660,1073,1097,1012,1096,798,1097,718,722,115,119
"CAGL0F07843g",500,374,638,510,499,580,580,416,524,251,243,190,175
"CAGL0H04147g",60,31,70,33,47,45,46,26,70,16,15,17,12
"CAGL0F05841g",107,83,82,69,83,101,79,54,42,46,41,240,228
"CAGL0H02871g",790,694,674,449,566,467,756,441,526,286,278,238,179
"CAGL0F04587g",504,358,631,429,548,493,516,362,475,230,281,166,170
"CAGL0H06171g",876,964,1197,868,844,907,1039,579,816,609,715,403,486
"CAGL0F04477g",2086,2197,2718,1860,2259,2322,3071,2419,2197,1253,1380,2208,2260
"CAGL0H06061r",1,0,0,0,0,0,0,0,1,0,0,0,0
"CAGL0I01958g",591,474,600,385,607,519,481,363,465,222,199,168,136
"CAGL0A01804g",4304,2526,3388,2545,2445,2439,2728,3115,2329,1293,1556,527,512
"CAGL0A02277g",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0A03410g",43,28,69,38,53,53,46,30,44,25,39,35,35
"CAGL0A01366g",486,415,156,146,149,175,356,178,132,78,88,484,484
"CAGL0A02750g",2838,3257,3006,2142,2718,3007,4077,3361,2841,1243,1517,2722,2631
"CAGL0A04741g",4461,3952,5390,3380,4404,3998,4523,2403,4217,1977,2056,2642,2507
"CAGL0A03051g",464,360,574,651,478,718,509,511,439,407,550,243,264
"CAGL0A02882g",843,818,798,558,738,802,810,545,549,536,545,1681,1625
"CAGL0A03718g",7090,6895,6895,3993,6594,5555,7863,3735,5292,2027,2089,7145,6715
"CAGL0A04147g",242,241,251,153,207,227,241,133,193,84,105,323,302
"CAGL0A01408g",378,331,416,354,379,416,317,260,359,146,152,341,298
"CAGL0A00847g",347,241,453,290,436,319,386,245,371,139,146,71,62
"CAGL0A00957g",526,684,996,670,518,548,618,317,637,441,466,543,677
"CAGL0A04477g",837,840,806,559,852,825,892,506,643,345,375,1183,1217
"CAGL0A02112g",7564,5672,12842,8214,8898,8243,7198,4435,10774,4241,4781,589,509
"CAGL0A01870g",264,320,259,193,307,324,297,152,234,118,132,1676,1388
"CAGL0A03850r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0A03652g",2415,1166,3392,2590,2680,2546,1818,1699,2353,1333,1582,105,80
"CAGL0A00913g",868,630,974,702,906,882,747,604,888,381,371,303,277
"CAGL0A01133g",891,972,913,511,735,701,947,561,840,381,387,995,856
"CAGL0A04829g",5099,3041,2405,1542,7557,6312,2553,2405,1514,960,1049,12302,11783
"CAGL0A04037g",2089,1414,2740,2315,2227,2333,1703,1562,1957,1183,1435,369,340
"CAGL0A02167r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0A01738g",3183,2805,1773,1131,3246,2571,2206,1015,1125,743,853,2334,2100
"CAGL0A04125g",3995,3241,5117,4459,4187,4621,4051,3233,4584,2621,3524,1460,1421
"CAGL0A01936r",0,0,0,0,0,0,0,0,0,0,0,0,0
"CAGL0A01826g",19,25,8,5,194,226,21,11,2,8,7,409,582
